"Plot Title: mill l3 2015"
"#","Date Time, GMT-04:00","Temp, °C","Bad Battery","Coupler Attached","Host Connected","Stopped","End Of File"
506,07/12/17 06:15:00 PM,26.585,,,,,
507,07/12/17 06:30:00 PM,26.488,,,,,
508,07/12/17 06:45:00 PM,26.488,,,,,
509,07/12/17 07:00:00 PM,26.390,,,,,
510,07/12/17 07:15:00 PM,26.488,,,,,
511,07/12/17 07:30:00 PM,26.390,,,,,
512,07/12/17 07:45:00 PM,26.488,,,,,
513,07/12/17 08:00:00 PM,26.390,,,,,
514,07/12/17 08:15:00 PM,26.390,,,,,
515,07/12/17 08:30:00 PM,26.292,,,,,
516,07/12/17 08:45:00 PM,26.390,,,,,
517,07/12/17 09:00:00 PM,26.390,,,,,
518,07/12/17 09:15:00 PM,26.292,,,,,
519,07/12/17 09:30:00 PM,26.195,,,,,
